COMPLAINT_ID,ACCOUNT_NUMBER,COMPLAINT_DATE,CATEGORY,COMPLAINT_REASON,ROOT_CAUSE_DRIVER,CHANNEL,SEVERITY,ESCALATION_FLAG,STATUS,OUTCOME,RESOLUTION_TYPE,RESOLUTION_DAYS,GOODWILL_AMOUNT,GSOP_COMPENSATION_FLAG,OMBUDSMAN_REFERRAL_FLAG,REPEAT_COMPLAINT_FLAG,VULNERABLE_CUSTOMER_FLAG
1697,6000021351,2025-11-19,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Phone,Low,False,Reopened,Partially Upheld,Process Correction & Staff Feedback,7,0.0,False,False,False,False
1698,6000016621,2026-01-14,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Webchat,Low,False,Resolved - Upheld,Upheld,Goodwill Payment,1,61.43,False,False,False,False
1699,6000005216,2025-01-05,Meter Reading Dispute,Read rejected as implausible,No specific system driver,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,4,18.39,False,False,False,False
1700,6000005744,2026-03-03,Debt / Collections Practice,Chased for balance under dispute,Debt / Collections Practice,Phone,Medium,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,False
1701,6000003368,2025-05-25,Billing - Estimated Read,Estimate far above typical usage,Billing - Estimated Read,Email,Medium,False,Resolved - Partially Upheld,Partially Upheld,Apology,8,0.0,False,False,False,False
1702,6000003368,2026-04-19,Customer Service,Complaint not logged first time,No specific system driver,Email,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,7,0.0,False,False,False,False
1703,6000003368,2026-05-28,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,11,0.0,False,False,True,False
1704,6000018861,2024-12-03,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Refund Issued,7,35.76,False,False,False,False
1705,6000018861,2025-03-14,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Refund Issued,4,26.96,False,False,False,False
1706,6000018861,2025-08-26,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,7,84.31,False,False,False,False
1707,6000018861,2025-11-02,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,True,False
1708,6000018861,2026-01-22,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,6,0.0,False,False,True,False
1709,6000018861,2026-03-04,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,9,0.0,False,False,True,False
1710,6000016338,2024-09-15,Customer Service,Promised call-back never happened,No specific system driver,Letter,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,11,0.0,False,False,False,False
1711,6000016338,2025-03-01,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,True,Closed - No Customer Response,Upheld,Refund Issued,15,42.57,False,False,False,False
1712,6000018754,2025-04-17,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,App,Medium,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,False
1713,6000018754,2025-07-04,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,7,0.0,False,False,True,False
1714,6000015948,2026-08-15,Vulnerable Customer Handling,Support not offered during debt contact,No specific system driver,Webchat,High,False,Open,,,0,0.0,False,False,False,False
1715,6000000167,2024-10-21,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Apology,11,0.0,False,False,False,False
1716,6000000167,2026-03-25,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Refund Issued,7,77.64,False,False,False,False
1717,6000004574,2026-01-01,Debt / Collections Practice,Chased for balance under dispute,Debt / Collections Practice,Phone,Medium,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,9,0.0,False,False,False,False
1718,6000004574,2026-05-10,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,App,Low,False,Withdrawn,Upheld,Refund Issued,8,20.87,False,False,False,False
1719,6000009865,2024-08-16,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Letter,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,3,0.0,False,False,False,False
1720,6000011768,2026-02-01,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,2,0.0,False,False,False,False
1721,6000000292,2025-06-01,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Phone,Medium,True,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,38,0.0,False,False,False,False
1722,6000000292,2025-09-25,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Email,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,11,0.0,False,False,False,False
1723,6000000292,2025-12-09,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Webchat,Medium,False,Resolved - Upheld,Upheld,Apology,7,0.0,False,False,True,False
1724,6000001344,2024-08-04,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Webchat,Medium,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,9,21.28,False,False,False,False
1725,6000011726,2024-12-19,Final Bill / Move Out,Final bill not received,Final Bill / Move Out,App,Low,False,Resolved - Upheld,Upheld,Refund Issued,6,34.21,False,False,False,False
1726,6000011726,2025-09-06,Customer Service,Promised call-back never happened,No specific system driver,Phone,Low,False,Reopened,Not Upheld,No Action Required,5,0.0,False,False,False,False
1727,6000001627,2026-03-12,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
1728,6000020184,2025-02-05,Vulnerable Customer Handling,PSR needs not recorded,No specific system driver,Webchat,High,False,Resolved - Upheld,Upheld,Goodwill Payment,2,70.46,False,False,False,False
1729,6000020184,2025-12-25,Missed Appointment,Appointment cancelled same day,No specific system driver,Email,Medium,False,Resolved - Upheld,Upheld,Apology,13,0.0,False,False,False,False
1730,6000020978,2025-12-27,Smart Meter Installation,Pressure-selling of smart meter,Smart Meter Installation,Email,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
1731,6000020285,2025-03-08,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Phone,Medium,True,Resolved - Not Upheld,Not Upheld,No Action Required,15,0.0,False,False,False,False
1732,6000020829,2024-10-18,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,5,33.01,False,False,False,False
1733,6000012614,2024-10-04,Refund Delay,Credit refund not received,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,12,16.31,False,False,False,False
1734,6000003250,2026-01-21,Final Bill / Move Out,Final bill not received,Final Bill / Move Out,Webchat,Low,False,Reopened,Partially Upheld,Bill Adjustment / Credit,4,22.69,False,False,False,False
1735,6000000252,2025-07-19,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Email,Low,False,Resolved - Upheld,Upheld,Apology,8,0.0,False,False,False,False
1736,6000000252,2025-09-19,Customer Service,Promised call-back never happened,No specific system driver,Phone,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,2,0.0,False,False,True,False
1737,6000007926,2025-02-22,Refund Delay,Final credit refund overdue,No specific system driver,Webchat,Medium,False,Resolved - Upheld,Upheld,Refund Issued,3,38.82,False,False,False,False
1738,6000007926,2025-12-08,Customer Service,Long call wait times,No specific system driver,Letter,Low,False,Resolved - Upheld,Upheld,Apology,14,0.0,False,False,False,False
1739,6000022551,2025-05-17,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,13,0.0,False,False,False,False
1740,6000022551,2025-09-20,Debt / Collections Practice,Chased for balance under dispute,Debt / Collections Practice,Letter,Medium,False,Resolved - Upheld,Upheld,Payment Plan Set Up,8,0.0,False,False,False,False
1741,6000022551,2026-05-24,Billing - Incorrect Charges,Standing charge miscalculated,No specific system driver,Letter,Low,False,Resolved - Partially Upheld,Partially Upheld,Tariff Correction,12,0.0,False,False,False,False
1742,6000022551,2026-06-05,Final Bill / Move Out,Final bill based on estimate,Final Bill / Move Out,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,14,0.0,False,False,True,False
1743,6000017703,2026-02-06,Billing - Estimated Read,Estimate far above typical usage,Billing - Estimated Read,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,13,0.0,False,False,False,False
1744,6000009713,2024-08-03,Vulnerable Customer Handling,Support not offered during debt contact,No specific system driver,Phone,High,False,Reopened,Upheld,Process Correction & Staff Feedback,11,0.0,False,False,False,False
1745,6000008349,2025-12-16,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,App,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,8,0.0,False,False,False,False
1746,6000018700,2025-04-25,Missed Appointment,Engineer did not attend booked slot,No specific system driver,App,Low,False,Resolved - Upheld,Upheld,Apology,7,0.0,False,False,False,False
1747,6000020934,2026-05-14,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Refund Issued,8,24.77,False,False,False,False
1748,6000006294,2025-09-13,Billing - Back Billing,Charged for usage older than 12 months,No specific system driver,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,5,10.87,False,False,False,False
1749,6000003612,2025-01-23,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Webchat,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,2,0.0,False,False,False,False
1750,6000003612,2025-09-07,Billing - Incorrect Charges,Standing charge miscalculated,No specific system driver,Social Media,Low,True,Resolved - Upheld,Upheld,Refund Issued,47,28.64,False,False,False,False
1751,6000003612,2026-02-06,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,False,False
1752,6000015359,2024-08-11,Meter Reading Dispute,Reader could not access meter,No specific system driver,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,No Action Required,6,0.0,False,False,False,False
1753,6000008422,2025-10-28,Website / App,Login/registration failure,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,4,0.0,False,False,False,False
1754,6000019366,2025-09-22,Customer Service,Conflicting information from agents,No specific system driver,App,Low,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,False,False
1755,6000019366,2025-12-12,Smart Meter Installation,Pressure-selling of smart meter,Smart Meter Installation,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,7,0.0,False,False,True,False
1756,6000003125,2026-02-17,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Refund Issued,14,53.09,False,False,False,False
1757,6000012510,2025-01-10,Billing - Incorrect Charges,Standing charge miscalculated,No specific system driver,Letter,Low,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,11,14.72,False,False,False,False
1758,6000012510,2025-05-11,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,8,0.0,False,False,False,False
1759,6000006689,2024-09-01,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Refund Issued,4,20.47,False,False,False,False
1760,6000019619,2025-01-11,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Phone,Low,False,Resolved - Upheld,Upheld,Apology,13,0.0,False,False,False,False
1761,6000005984,2024-10-12,Billing - Incorrect Charges,Wrong tariff rate applied,No specific system driver,App,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,11,0.0,False,False,False,False
1762,6000017823,2025-11-21,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Refund Issued,8,57.83,False,False,False,False
1763,6000012048,2024-11-04,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,4,0.0,False,False,False,False
1764,6000012048,2025-07-06,Website / App,Login/registration failure,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,4,0.0,False,False,False,False
1765,6000012048,2026-08-21,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Phone,Low,False,Open,,,0,0.0,False,False,False,False
1766,6000016616,2025-03-13,Meter Reading Dispute,Reader could not access meter,No specific system driver,Letter,Low,False,Resolved - Upheld,Upheld,No Action Required,11,0.0,False,False,False,True
1767,6000016616,2025-07-28,Final Bill / Move Out,Final bill not received,Final Bill / Move Out,App,Low,True,Resolved - Upheld,Upheld,Refund Issued,38,18.11,False,False,False,True
1768,6000008863,2025-08-08,Website / App,App shows wrong balance,No specific system driver,Email,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,11,0.0,False,False,False,False
1769,6000008863,2025-09-25,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Phone,Medium,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,13,98.81,False,False,True,False
1770,6000024619,2024-08-07,Meter Reading Dispute,Read rejected as implausible,No specific system driver,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,6,0.0,False,False,False,False
